id,name,age,admission,major_id
5923,김현긴,26,2019,6
5924,이서연,25,2020,12
5925,박긴규,22,2023,7
5926,한규하,21,2024,8
5927,소시준,24,2021,6
5928,권하경,20,2025,5
5929,노재후,24,2021,16
5930,이혜나,24,2021,11
5931,전민주,21,2024,11
5932,박유연,24,2021,13
5933,차현연,24,2021,9
5934,노정아,22,2023,13
5935,양상환,22,2023,14
5936,최현경,20,2025,1
5937,홍희민,21,2024,6
5938,최서린,24,2021,14
5939,장성태,23,2022,16
5940,고현지,20,2025,16
5941,유경호,21,2024,7
5942,권서정,24,2021,5
5943,최주호,21,2024,12
5944,김수서,25,2020,10
5945,선승후,24,2021,11
5946,김소은,22,2023,10
5947,채준인,25,2020,12
5948,손현연,23,2022,17
5949,고조진,23,2022,14
5950,한다민,26,2019,7
5951,심중호,22,2023,1
5952,석유빈,22,2023,13
5953,서호욱,23,2022,13
5954,김세정,26,2019,12
5955,이정석,26,2019,11
5956,허희주,26,2019,12
5957,조요현,20,2025,1
5958,임하은,23,2022,6
5959,조성혹,20,2025,13
5960,최다재,22,2023,9
5961,김재석,25,2020,6
5962,박다현,25,2020,14
5963,김인수,25,2020,5
5964,안승희,24,2021,1
5965,한현진,25,2020,10
5966,방혜린,22,2023,4
5967,권경현,22,2023,11
5968,김예라,22,2023,2
5969,김요혼,23,2022,9
5970,이세윤,22,2023,12
5971,이석호,20,2025,4
5972,김시저,25,2020,9
5973,표상완,21,2024,6
5974,이차나,26,2019,8
5975,이정주,21,2024,11
5976,임서영,23,2022,10
5977,이영삭,24,2021,16
5978,원민선,23,2022,11
5979,김영태,24,2021,7
5980,박다은,22,2023,13
5981,위영현,24,2021,6
5982,이지경,22,2023,12
5983,권성주,24,2021,1
5984,강현연,22,2023,6
5985,박동석,23,2022,2
5986,박성린,24,2021,17
5987,정찬환,23,2022,11
5988,정채리,23,2022,4
5989,임강석,26,2019,1
5990,이소연,23,2022,13
5991,김강성,22,2023,14
5992,이희희,23,2022,5
5993,김긴승,22,2023,9
5994,조은영,20,2025,9
5995,천경영,23,2022,5
5996,이은현,21,2024,11
5997,양정희,26,2019,3
5998,최지연,21,2024,4
5999,박대청,24,2021,6
6000,김우연,24,2021,6
6001,박휘환,21,2024,17
6002,신현혜,22,2023,17
6003,최재규,23,2022,1
6004,한효연,20,2025,15
6005,손승형,25,2020,8
6006,오민지,23,2022,9
6007,박동철,20,2025,14
6008,김유주,21,2024,6
6009,허원긴,26,2019,6
6010,박혜혜,21,2024,14
6011,유혁근,24,2021,17
6012,소예진,20,2025,9
6013,김동설,22,2023,17
6014,최규빈,20,2025,10
6015,윤면준,21,2024,7
6016,김연희,26,2019,12
6017,박진찬,24,2021,9
6018,김주은,22,2023,11
6019,임민호,25,2020,13
6020,정수현,21,2024,1
6021,추태용,21,2024,7
6022,고서윤,23,2022,11
6023,박세민,22,2023,12
6024,이서민,24,2021,11
6025,조찬현,25,2020,13
6026,이차혜,20,2025,5
6027,이동청,23,2022,14
6028,김예정,22,2023,5
6029,홍낙익,22,2023,1
6030,이하원,22,2023,11
6031,고호빈,24,2021,13
6032,최연저,20,2025,1
6033,임유웅,25,2020,12
6034,임서연,20,2025,12
6035,김주운,25,2020,10
6036,신차은,26,2019,9
6037,정호오,25,2020,11
6038,박유연,25,2020,7
6039,김영석,23,2022,14
6040,정지현,23,2022,6
6041,김민연,26,2019,17
6042,이주진,25,2020,11
6043,이상현,25,2020,13
6044,이수형,26,2019,12
6045,이태훈,21,2024,9
6046,박주수,22,2023,13
6047,이동진,24,2021,9
6048,정예은,25,2020,12
6049,윤민호,22,2023,10
6050,신소빈,26,2019,8
6051,박상성,20,2025,8
6052,류시연,22,2023,8
6053,이형준,24,2021,9
6054,정소진,26,2019,4
6055,차성민,21,2024,14
6056,황은현,21,2024,13
6057,이남현,20,2025,17
6058,김애윤,26,2019,10
6059,임성도,23,2022,10
6060,김유지,20,2025,12
6061,한지연,22,2023,12
6062,이예우,22,2023,11
6063,이헝번,22,2023,13
6064,이유연,20,2025,14
6065,최동운,23,2022,6
6066,최주윤,22,2023,12
6067,이승성,26,2019,9
6068,김초민,21,2024,13
6069,박창진,20,2025,17
6070,황주빈,23,2022,11
6071,김겅호,24,2021,11
6072,오가현,20,2025,13
6073,전청성,20,2025,12
6074,변지현,25,2020,14
6075,신형운,25,2020,11
6076,박시현,26,2019,11
6077,박강환,26,2019,13
6078,노민진,20,2025,7
6079,김홍호,20,2025,6
6080,박미민,26,2019,11
6081,유형진,23,2022,5
6082,김서현,23,2022,2
6083,남조실,24,2021,5
6084,박채나,23,2022,11
6085,이성연,21,2024,3
6086,조지진,24,2021,13
6087,유현모,22,2023,3
6088,박예서,25,2020,8
6089,한운규,20,2025,1
6090,안현서,25,2020,8
6091,김현견,21,2024,12
6092,이소서,24,2021,2
6093,임윤주,22,2023,10
6094,이다정,25,2020,13
6095,김대찬,25,2020,5
6096,김지주,22,2023,8
6097,한인릴,23,2022,10
6098,김의빈,26,2019,7
6099,이상준,24,2021,2
6100,윤민민,21,2024,3
6101,이운홍,22,2023,13
6102,임수원,24,2021,13
6103,김원구,20,2025,8
6104,이다현,20,2025,16
6105,서봉석,23,2022,8
6106,김다민,23,2022,11
6107,장도훈,21,2024,6
6108,심지형,24,2021,10
6109,김창현,20,2025,10
6110,박보나,20,2025,13
6111,안태호,21,2024,12
6112,문세연,25,2020,5
6113,황홍민,24,2021,5
6114,권소현,24,2021,6
6115,허정원,23,2022,13
6116,김저원,21,2024,10
6117,김윤민,21,2024,13
6118,김지연,25,2020,14
6119,민태시,21,2024,11
6120,장민윤,21,2024,10
6121,김연은,20,2025,6
6122,김견현,22,2023,6
6123,홍영민,21,2024,12
6124,신유윤,23,2022,2
6125,최병연,22,2023,13
6126,박주은,21,2024,8
6127,민시연,24,2021,5
6128,김서희,23,2022,5
6129,이장준,22,2023,12
6130,박수연,22,2023,12
6131,조운민,20,2025,9
6132,박지서,26,2019,12
6133,윤승규,21,2024,9
6134,김나빈,23,2022,14
6135,박방현,20,2025,17
6136,박민나,22,2023,10
6137,서강준,20,2025,13
6138,조서현,24,2021,7
6139,김긴재,22,2023,4
6140,허가연,21,2024,12
6141,한성영,24,2021,17
6142,이초연,22,2023,14
6143,이지현,22,2023,13
6144,김시진,23,2022,5
6145,이승번,21,2024,4
6146,서유주,23,2022,6
6147,주형동,22,2023,3
6148,임예현,21,2024,15
6149,이찬현,24,2021,12
6150,윤수영,25,2020,10
6151,윤조순,22,2023,5
6152,김혜은,21,2024,6
6153,조제혹,26,2019,6
6154,이수현,20,2025,6
6155,허경표,26,2019,12
6156,권해윤,25,2020,12
6157,유원운,25,2020,5
6158,천승연,25,2020,12
6159,강영홍,21,2024,17
6160,김도정,24,2021,13
6161,정규우,24,2021,12
6162,김소운,21,2024,10
6163,이승후,20,2025,14
6164,송호수,22,2023,7
6165,박동식,23,2022,12
6166,정예영,25,2020,12
6167,지형택,25,2020,11
6168,박서혜,23,2022,14
6169,유창훈,23,2022,10
6170,유수은,20,2025,8
6171,백윤인,20,2025,13
6172,김서원,22,2023,2
6173,이의선,20,2025,7
6174,김지연,24,2021,9
6175,천민훈,25,2020,7
6176,이재양,23,2022,10
6177,유조윤,21,2024,9
6178,정슨진,21,2024,11
6179,황운환,20,2025,14
6180,한승현,26,2019,14
6181,이동훈,22,2023,11
6182,박혜은,21,2024,12
6183,장동원,24,2021,7
6184,최유혜,23,2022,12
6185,이인훈,20,2025,4
6186,이은빈,25,2020,10
6187,이승상,21,2024,8
6188,곽서은,21,2024,12
6189,이주진,21,2024,14
6190,김여지,20,2025,13
6191,유예준,26,2019,12
6192,박세원,24,2021,5
6193,김동석,20,2025,7
6194,장혜주,22,2023,15
6195,민용진,22,2023,14
6196,한서민,26,2019,6
6197,김태현,23,2022,16
6198,박소현,22,2023,14
6199,김균민,21,2024,17
6200,유진진,26,2019,9
6201,김재세,21,2024,14
6202,김새원,25,2020,13
6203,김해류,23,2022,14
6204,박하빈,22,2023,12
6205,정병호,25,2020,10
6206,신지지,22,2023,10
6207,이해조,26,2019,5
6208,윤사연,24,2021,11
6209,노인진,21,2024,12
6210,정유희,25,2020,14
6211,조재인,20,2025,14
6212,공은연,24,2021,6
6213,황봉현,22,2023,8
6214,이서수,26,2019,13
6215,이준호,20,2025,13
6216,노민영,25,2020,9
6217,이인교,21,2024,8
6218,이민시,22,2023,14
6219,방지현,25,2020,14
6220,유수원,23,2022,16
6221,정준영,20,2025,13
6222,주지은,22,2023,6
6223,김겅현,25,2020,15
6224,유유윤,25,2020,3
6225,엄항영,24,2021,11
6226,이유빈,20,2025,13
6227,김지균,25,2020,10
6228,윤유진,22,2023,7
6229,박준견,23,2022,7
6230,김다은,21,2024,11
6231,김민주,26,2019,13
6232,차예시,23,2022,16
6233,이상회,20,2025,13
6234,이슨연,25,2020,1
6235,권원성,20,2025,12
6236,오지연,20,2025,7
6237,김운석,23,2022,12
6238,서병련,24,2021,5
6239,이희민,25,2020,13
6240,김세나,25,2020,17
6241,송동태,21,2024,13
6242,전다진,23,2022,12
6243,박영균,23,2022,16
6244,김미흔,26,2019,10
6245,김경유,21,2024,13
6246,김가혜,22,2023,11
6247,김재원,25,2020,5
6248,김지미,20,2025,14
6249,최선휘,21,2024,9
6250,김수연,25,2020,14
6251,국희규,21,2024,5
6252,이나서,23,2022,13
6253,김민요,25,2020,14
6254,이소늘,26,2019,3
6255,이태연,23,2022,4
6256,이현빈,21,2024,13
6257,박장훈,26,2019,13
6258,강유희,26,2019,11
6259,이태석,26,2019,17
6260,배서빈,25,2020,7
6261,전종성,20,2025,13
6262,김지현,20,2025,10
6263,배태운,26,2019,11
6264,최유인,25,2020,8
6265,박준주,26,2019,12
6266,강지은,25,2020,12
6267,박정호,24,2021,13
6268,김혜인,25,2020,9
6269,이주우,22,2023,9
6270,김지린,25,2020,10
6271,임형태,20,2025,7
6272,곽지원,22,2023,13
6273,강정웅,21,2024,5
6274,박가진,26,2019,17
6275,유준호,24,2021,11
6276,김다희,20,2025,16
6277,이전현,24,2021,4
6278,김성린,22,2023,5
6279,원정현,23,2022,10
6280,김가진,23,2022,9
6281,유동규,26,2019,11
6282,김주인,22,2023,14
6283,박세석,26,2019,12
6284,노지안,24,2021,15
6285,김경인,22,2023,13
6286,유초연,23,2022,12
6287,이민긴,25,2020,10
6288,이지은,21,2024,9
6289,오주진,26,2019,13
6290,김세아,24,2021,17
6291,최천연,25,2020,13
6292,박규진,23,2022,13
6293,백용준,21,2024,13
6294,김지긴,24,2021,12
6295,최종환,26,2019,6
6296,이나나,21,2024,7
6297,강성진,23,2022,8
6298,심은서,24,2021,7
6299,정진덩,22,2023,5
6300,박예래,22,2023,14
6301,박연희,25,2020,12
6302,장가서,24,2021,10
6303,이동재,20,2025,13
6304,박유현,24,2021,13
6305,이겅인,26,2019,5
6306,하은연,21,2024,11
6307,김주현,23,2022,14
6308,최시연,21,2024,12
6309,김추운,21,2024,5
6310,노채연,21,2024,13
6311,정운현,22,2023,17
6312,장유진,26,2019,9
6313,최민진,23,2022,13
6314,유다진,21,2024,13
6315,김강완,21,2024,14
6316,김은진,24,2021,5
6317,안성진,24,2021,11
6318,엄수아,22,2023,13
6319,이희진,25,2020,13
6320,전나전,26,2019,14
6321,황승후,26,2019,12
6322,이하현,24,2021,8
6323,박원원,20,2025,16
6324,박균혜,25,2020,3
6325,장혁우,20,2025,1
6326,이민현,24,2021,3
6327,소민성,24,2021,2
6328,양태린,25,2020,14
6329,김주호,22,2023,11
6330,조지솔,20,2025,11
6331,신현혁,21,2024,2
6332,정윤경,21,2024,9
6333,김겅윤,25,2020,13
6334,최예서,25,2020,9
6335,이형수,20,2025,14
6336,황지은,21,2024,14
6337,양재호,23,2022,17
6338,김연서,26,2019,12
6339,박상몬,22,2023,13
6340,박하진,22,2023,12
6341,김영석,24,2021,7
6342,안현연,23,2022,11
6343,신동훈,25,2020,17
6344,신미현,23,2022,9
6345,윤도준,23,2022,12
6346,백보인,22,2023,10
6347,이영진,23,2022,7
6348,정최하,26,2019,2
6349,김요호,25,2020,14
6350,이윤연,21,2024,2
6351,이재현,25,2020,10
6352,김하서,23,2022,10
6353,하봉민,26,2019,8
6354,신수현,20,2025,2
6355,김호협,24,2021,13
6356,한세경,22,2023,6
6357,최예문,26,2019,7
6358,정지현,20,2025,5
6359,채찬준,22,2023,14
6360,박서연,22,2023,15
6361,김조헌,24,2021,2
6362,송나윤,25,2020,14
6363,김승훈,20,2025,17
6364,안민인,26,2019,13
6365,이준신,25,2020,9
6366,전민경,22,2023,5
6367,전성재,26,2019,11
6368,최다리,20,2025,17
6369,김승번,20,2025,13
6370,박지민,26,2019,11
6371,장희훈,23,2022,4
6372,서희민,20,2025,9
6373,이성찬,23,2022,5
6374,박유현,22,2023,16
6375,김영진,24,2021,5
6376,문규혜,21,2024,17
6377,박승환,20,2025,7
6378,박유진,25,2020,11
6379,이정석,20,2025,2
6380,성수현,24,2021,17
6381,오준운,25,2020,1
6382,김예나,23,2022,12
6383,이면현,20,2025,8
6384,김승빈,26,2019,4
6385,이한긴,25,2020,15
6386,김시정,24,2021,12
6387,곽병수,22,2023,15
6388,양은연,25,2020,9
6389,이민후,20,2025,17
6390,김유희,22,2023,8
6391,장찬민,25,2020,14
6392,배현흔,22,2023,5
6393,김상희,24,2021,10
6394,박수은,21,2024,13
6395,한형훈,22,2023,4
6396,유은우,20,2025,11
6397,옥성진,20,2025,14
6398,문예진,21,2024,9
6399,강진석,22,2023,7
6400,신규연,23,2022,14
6401,임수유,26,2019,8
6402,최유은,23,2022,17
6403,박진인,21,2024,7
6404,박지지,25,2020,15
6405,신용우,20,2025,11
6406,배수형,20,2025,14
6407,정재인,24,2021,12
6408,나지원,25,2020,5
6409,임지석,21,2024,10
6410,이소견,23,2022,12
6411,염성찬,21,2024,9
6412,구다서,26,2019,12
6413,정영훈,23,2022,10
6414,김지현,24,2021,11
6415,이상민,20,2025,12
6416,정서윤,26,2019,9
6417,서용태,22,2023,7
6418,양수진,25,2020,6
6419,박종과,22,2023,3
6420,이저라,25,2020,10
6421,김동훅,23,2022,8
6422,이예민,23,2022,9
6423,김세균,20,2025,9
6424,손소연,22,2023,7
6425,정민진,26,2019,5
6426,김채견,20,2025,6
6427,최승청,24,2021,9
6428,김은현,21,2024,12
6429,정원운,22,2023,17
6430,김효희,26,2019,15
6431,신병완,23,2022,1
6432,이지은,26,2019,7
6433,김벙후,21,2024,14
6434,유나형,25,2020,16
6435,김성유,26,2019,13
6436,김서겅,20,2025,12
6437,강성석,25,2020,14
6438,이해연,25,2020,6
6439,한진연,25,2020,10
6440,김승안,22,2023,8
6441,이웅덕,26,2019,14
6442,정저저,25,2020,6
6443,송경호,20,2025,5
6444,류유운,26,2019,7
6445,방세오,21,2024,14
6446,이저은,21,2024,12
6447,한주호,25,2020,14
6448,송다진,21,2024,16
6449,황주찬,20,2025,14
6450,조현린,24,2021,8
6451,김성혁,23,2022,5
6452,김유우,24,2021,12
6453,강준현,26,2019,16
6454,최서민,20,2025,8
6455,허승준,22,2023,11
6456,신현리,25,2020,17
6457,황주렬,20,2025,11
6458,정서원,21,2024,10
6459,오동석,21,2024,8
6460,정유주,20,2025,3
6461,김성규,22,2023,7
6462,이서정,25,2020,14
6463,남동민,26,2019,7
6464,김여진,25,2020,3
6465,고운긴,23,2022,8
6466,김소서,24,2021,7
6467,박면호,22,2023,8
6468,신효인,21,2024,15
6469,박긴석,26,2019,3
6470,장민저,24,2021,17
6471,이상운,22,2023,12
6472,강주현,24,2021,11
6473,곽윤우,25,2020,8
6474,김오우,26,2019,13
6475,전겅욱,26,2019,7
6476,정지연,26,2019,14
6477,오래주,26,2019,9
6478,김은원,24,2021,13
6479,이우우,23,2022,5
6480,김예원,26,2019,9
6481,송성빈,23,2022,12
6482,조하현,21,2024,12
6483,박승수,21,2024,8
6484,권윤혜,22,2023,10
6485,장성허,20,2025,1
6486,김시원,21,2024,11
6487,박낭시,20,2025,1
6488,최순연,23,2022,10
6489,김경현,22,2023,11
6490,오지예,25,2020,2
6491,채태영,24,2021,10
6492,김소아,23,2022,14
6493,정인운,20,2025,7
6494,박은경,25,2020,12
6495,이정우,25,2020,14
6496,김슨현,26,2019,12
6497,이균현,25,2020,12
6498,김자재,25,2020,5
6499,이재환,22,2023,4
6500,정유서,22,2023,11
6501,이현준,21,2024,3
6502,김어은,25,2020,17
6503,도동문,20,2025,2
6504,이주연,22,2023,12
6505,이승준,26,2019,13
6506,김은주,20,2025,1
6507,백승현,24,2021,11
6508,김가은,22,2023,3
6509,김현준,20,2025,7
6510,임세민,25,2020,11
6511,이승규,24,2021,9
6512,박다은,20,2025,10
6513,이운유,24,2021,7
6514,김예현,21,2024,2
6515,김종원,26,2019,10
6516,조희진,23,2022,14
6517,신호연,26,2019,5
6518,장나나,26,2019,13
6519,최영준,21,2024,13
6520,정주소,22,2023,10
6521,강견진,23,2022,12
6522,유수은,24,2021,6
6523,김준후,21,2024,16
6524,이연솔,20,2025,17
6525,이의의,25,2020,14
6526,전현안,22,2023,11
6527,이한환,22,2023,3
6528,김유린,25,2020,8
6529,함종상,25,2020,14
6530,김서경,24,2021,8
6531,강민현,21,2024,5
6532,김지은,25,2020,2
6533,권병화,22,2023,11
6534,김유원,25,2020,13
6535,김하영,22,2023,8
6536,김보민,21,2024,9
6537,이승환,20,2025,12
6538,박지연,20,2025,13
6539,강응유,25,2020,2
6540,이채슨,26,2019,12
6541,김준용,26,2019,1
6542,손주원,25,2020,9
6543,이전운,24,2021,10
6544,박수은,20,2025,10
6545,양경호,21,2024,17
6546,정서진,26,2019,10
6547,정유운,22,2023,5
6548,이현희,21,2024,17
6549,이성현,24,2021,6
6550,박보형,23,2022,6
6551,이지수,25,2020,11
6552,임윤진,25,2020,12
6553,조규재,23,2022,4
6554,구예연,26,2019,12
6555,황광성,23,2022,5
6556,유원선,21,2024,5
6557,장예찬,21,2024,4
6558,유민현,25,2020,14
6559,이해준,25,2020,11
6560,이세인,24,2021,6
6561,박병원,23,2022,5
6562,이하지,26,2019,16
6563,이진고,25,2020,11
6564,김보영,22,2023,3
6565,장기준,22,2023,13
6566,김지윤,22,2023,7
6567,곽성준,21,2024,3
6568,이주연,26,2019,11
6569,김준녕,21,2024,13
6570,오수전,21,2024,2
6571,김준석,25,2020,5
6572,나최서,25,2020,12
6573,정균랙,25,2020,14
6574,장지영,21,2024,11
6575,김연수,22,2023,5
6576,정미저,25,2020,10
6577,최민현,22,2023,1
6578,오다지,22,2023,16
6579,김형경,23,2022,17
6580,손세린,22,2023,16
6581,김상인,25,2020,9
6582,정수연,25,2020,9
6583,이수빅,25,2020,17
6584,류현원,24,2021,7
6585,이성긴,20,2025,11
6586,이소린,24,2021,14
6587,박성현,26,2019,7
6588,김지서,20,2025,11
6589,박현진,24,2021,13
6590,신주선,25,2020,11
6591,최예성,22,2023,9
6592,이세은,22,2023,14
6593,박양석,25,2020,17
6594,김지희,23,2022,8
6595,김승호,26,2019,4
6596,한이원,25,2020,8
6597,이승빈,23,2022,8
6598,김예은,22,2023,14
6599,신윤환,23,2022,14
6600,지미향,25,2020,11
6601,이경준,23,2022,13
6602,최유연,20,2025,13
6603,이민호,25,2020,5
6604,나혜민,24,2021,11
6605,이창선,22,2023,9
6606,김시형,20,2025,6
6607,박상현,23,2022,8
6608,송예지,26,2019,7
6609,권영호,20,2025,7
6610,김다진,25,2020,11
6611,최시민,24,2021,10
6612,김준현,22,2023,11
6613,이찬욱,20,2025,10
6614,백연진,22,2023,11
6615,김호수,23,2022,14
6616,서지빈,22,2023,1
6617,국동석,22,2023,7
6618,윤지란,20,2025,17
6619,유성요,22,2023,11
6620,강소진,26,2019,11
6621,이봉후,25,2020,7
6622,조서빈,23,2022,10
6623,김경준,26,2019,8
6624,박민경,24,2021,11
6625,신영주,21,2024,9
6626,이연연,24,2021,5
6627,유제현,25,2020,7
6628,전유현,25,2020,13
6629,배준우,24,2021,13
6630,정도다,22,2023,6
6631,조항훈,21,2024,12
6632,임도연,26,2019,12
6633,서인준,25,2020,14
6634,이유솔,20,2025,7
6635,고유진,23,2022,17
6636,전지슨,25,2020,1
6637,장지찬,20,2025,12
6638,윤윤혜,26,2019,10
6639,김재훈,26,2019,12
6640,장채지,25,2020,1
6641,정인문,25,2020,7
6642,조아진,26,2019,11
6643,이승원,25,2020,5
6644,강하린,23,2022,17
6645,강유순,24,2021,14
6646,안소나,26,2019,14
6647,나영연,24,2021,12
6648,정수민,23,2022,5
6649,이준균,23,2022,13
6650,황가리,24,2021,14
6651,김성원,25,2020,17
6652,김민저,25,2020,8
6653,김상준,20,2025,7
6654,하수양,21,2024,17
6655,허봉민,24,2021,17
6656,정수란,26,2019,13
6657,하시현,21,2024,8
6658,김응현,23,2022,14
6659,김찬석,23,2022,12
6660,송수현,24,2021,11
6661,문황호,22,2023,14
6662,송민주,22,2023,9
6663,김상우,26,2019,13
6664,박은저,21,2024,5
6665,양성헌,25,2020,9
6666,최지시,26,2019,6
6667,이진인,25,2020,15
6668,구나지,20,2025,10
6669,곽병홍,26,2019,13
6670,이서빈,23,2022,7
6671,백병제,26,2019,14
6672,박미연,20,2025,14
6673,지기민,25,2020,14
6674,김지희,26,2019,3
6675,김영석,25,2020,11
6676,오세진,24,2021,4
6677,이진균,21,2024,14
6678,차수영,23,2022,5
6679,김동태,26,2019,13
6680,정주연,24,2021,13
6681,이긍현,22,2023,12
6682,정유원,20,2025,13
6683,오유운,21,2024,7
6684,조유연,21,2024,16
6685,김연준,20,2025,11
6686,백채현,25,2020,14
6687,김승표,26,2019,12
6688,배유나,22,2023,8
6689,민수희,20,2025,13
6690,이예연,24,2021,16
6691,하진연,20,2025,14
6692,김세영,23,2022,10
6693,김준면,23,2022,14
6694,강혜진,24,2021,9
6695,김우균,24,2021,7
6696,배소연,24,2021,10
6697,이동윤,21,2024,14
6698,김주희,22,2023,7
